College ID,College Name,City,State
7016564,"Nea Computer Center, Khategaon",Other,Madhya Pradesh
7032488,Bharath College of Engineering and Technology for Women,Kadapa,Andhra Pradesh
7004027,HSB Polytechnic,Birbhum,West Bengal
7004038,Hue N Rig Institute of Art and Design,Mumbai,Maharashtra
7004149,Iaan School of Mass Communication,Delhi,Delhi
7052005,Birsa Institute of Technology,Ranchi,Jharkhand
7004160,IAMR Group of Institutions,Ghaziabad,Uttar Pradesh
7042553,IASE Deemed University- Institute of Advanced Studies in Education,Rajasthan - Other,Rajasthan
7004766,"Indian Institute of Mass Communication, Jammu",Jammu,Jammu and Kashmir
7017293,NovelVista Learning Solutions,Pune,Maharashtra
7043819,Annabattuni Satyanarayana Degree College,Tenali,Andhra Pradesh
7043989,Abhimanyu Samant Degree Singhar College,Other,Orissa
7044943,Al Azhar Law College,Kottayam,Kerala
7023266,Saint Paul College,Tonk,Rajasthan
7035959,"Dental College and Hospital, Pune, Bharati Vidyapeeth",Pune,Maharashtra
7004854,Indian Statistical Institute Chennai,Chennai,Tamil Nadu
7004228,"ICRI - Ajeenkya DY Patil University, Pune",Pune,Maharashtra
7050041,Aarya-Veer College Of Engineering & Technology,Rajkot,Gujarat
7050957,Cadence Academy,Nagpur,Maharashtra
7051004,Ganpati Group of College,Bhopal,Madhya Pradesh
7036867,Dnayan Sanvardharn Adhyapak Vidhyalay,Wardha,Maharashtra
7049929,A.S.S. Ayurved Mahavidyalya,Nashik,Maharashtra
7031759,Balurghat Mahila Mahavidyalaya,Dakshin Dinajpur,West Bengal
7003074,Gurugram Global College of Pharmacy,Gurgaon,Haryana
7036793,"District Institute of Education and Training, Vanaramutti",Other,Tamil Nadu
7004325,IFET College of Engineering,Chennai,Tamil Nadu
7050235,A.B. Shetty Memorial Institute of Dental Sciences,Mangalore,Karnataka
7051043,"IHM Dehradun - Institute of Hotel Management, Catering Technology & Applied Nutrition",Dehradun,Uttarakhand
7001454,"Government Medical College, Konni",Pathanamthitta,Kerala
7004339,"IHM Delhi - Institute of Hotel Management, Catering & Nutrition",Delhi,Delhi
7049963,AAA College of Engineering and Technology,Virudhunagar,Tamil Nadu
7004365,IIFA Lancaster International Campus,Bangalore,Karnataka
7004375,IIHT Academy St. Marks Road Bangalore,Bangalore,Karnataka
7051067,IIIT Agartala - Indian Institute of Information Technology,Agartala,Tripura
7005118,Ingraham Polytechnic College,Ghaziabad,Uttar Pradesh
7015657,Mysuru Royal Institute of Technology,Mysore,Karnataka
7004384,IIIT Manipur - Indian Institute of Information Technology,Imphal,Manipur
7005197,"Institute of Advanced Study in Education,Bhopal",Bhopal,Madhya Pradesh
7030668,ATME College of Engineering,Mysore,Karnataka
7000072,"Government College, Kaman",Bharatpur,Rajasthan
7005013,"Indore Professional Studies Academy, Jhabua",Jhabua,Madhya Pradesh
7004425,"IIMT Studies - International Institute of Management and Technical Studies, Ahmedabad",Ahmedabad,Gujarat
7005311,"Institute of Fine Arts, Varanasi",Varanasi,Uttar Pradesh
7004484,IITC Global Careers,Mumbai,Maharashtra
7004118,I.K. Gujral Punjab Technical University - Amritsar Campus,Amritsar,Punjab
7004502,"ILAM - Institute of Logistics and Aviation Management, Mumbai",Mumbai,Maharashtra
7004524,Imagin XP - Ajeenkya DY Patil University,Pune,Maharashtra
7004515,IMA - International Maritime Academy,Chennai,Tamil Nadu
7004532,Imarticus Learning,Mumbai,Maharashtra
7004558,Impact Paramedical and Health Institute,Delhi,Delhi
7004582,Imperial Institute of Management,Mumbai,Maharashtra
7023006,Sahara Degree College,Rampur,Uttar Pradesh
7004521,IMAGE Institute of Multimedia Animation and Graphic Effects,Hyderabad,Telangana
7004590,IMPS College of Engineering & Technology - IMPSCET,Malda,West Bengal
7042572,IMU - IMU Vizag Indian Maritime University,Visakhapatnam,Andhra Pradesh
7004637,Index Institute of Dental Sciences,Indore,Madhya Pradesh
7004655,Indian Aerospace and Engineering,Navi Mumbai,Maharashtra
7050741,Indian Institute of Aircraft Engineering,Haryana - Other,Haryana
7004687,Indian Institute of Ayurvedic Medicine and Research,Bangalore,Karnataka
7004701,"Indian Institute of Fashion and Design, Mohali",Mohali,Punjab
7045913,"Sree Vivekananda College,Kunnamkulam",Thrissur,Kerala
7017382,Nund Reshi College of Education,Srinagar,Uttarakhand
7020127,RadhaKrishna Institute of Technology and Engineering,Other,Orissa
7004742,Indian Institute of Health Education and Research,Patna,Bihar
7004743,Indian Institute of Hospitality and Management,Thane,Maharashtra
7037822,Duliajan College,Dibrugarh,Assam
7023009,Saharanpur Pharmacy College,Saharanpur,Uttar Pradesh
7036376,Dibakar Patnaik Institute Of Advanced Studies In Education,Ganjam,Orissa
7004767,"Indian Institute of Mass Communication, Kottayam",Kottayam,Kerala
7008498,Keshav Kamal Nursing School,Gwalior,Madhya Pradesh
7008499,Keshav Madhav Baijnath Mahavidyalaya,Other,Uttar Pradesh
7008501,Keshav Marawada Degree College,Ghaziabad,Uttar Pradesh
7052044,GITAM Institute of Science,Visakhapatnam,Andhra Pradesh
7050683,RITEE Group of Institutions,Raipur,Chhattisgarh
7004763,"Indian Institute of Mass Communication, Aizawl",Aizawl,Mizoram
7004764,"Indian Institute of Mass Communication, Amravati",Amravati,Maharashtra
7004765,"Indian Institute of Mass Communication, Dhenkanal",Dhenkanal,Orissa
7008508,Keshav Polytechnic College,Other,Uttar Pradesh
7004786,Indian Institute of Public Administration,Delhi,Delhi
7004787,Indian Institute of Public Health - Bhubaneswar,Bhubaneswar,Orissa
7004789,Indian Institute of Public Health - Shillong,Shillong,Meghalaya
7028113,Shri Vinayak College,Other,Rajasthan
7049969,Aadarsh Mahavidhyalaya,Other,Madhya Pradesh
7029261,Chembur Karnataka College of Law,Mumbai,Maharashtra
7029280,"Chennais Amirta International Institute of Hotel Management, Visakhapatnam",Visakhapatnam,Andhra Pradesh
7029284,Cheran College of Education,Karur,Tamil Nadu
7052050,AIMS Syndicate,Purba Bardhaman,West Bengal
7044136,Acharya Institute of Graduate Studies,Bangalore,Karnataka
7051192,IMU - IMU Kolkata Indian Maritime University,Kolkata,West Bengal
7029491,Christ College of Engineering and Technology,Pondicherry,Puducherry
7031658,"Balaji College of Education, Jammalamadugu",Other,Andhra Pradesh
7004914,"Indira Gandhi Institute of Aeronautics, Chandigarh",Chandigarh,Punjab
7029512,Antech Technology Institute,Pune,Maharashtra
7029516,ANU College of Engineering and Technology,Guntur,Andhra Pradesh
7004952,"Indira Institute of Aircraft Engineering, Pune",Pune,Maharashtra
7029582,Apeejay College of Fine Arts,Jalandhar,Punjab
7029637,Apollo Engineering College,Chennai,Tamil Nadu
7008626,Khawaja Garib Nawaz College,Barmer,Rajasthan
7036378,Dibrugarh Hanumanbax Surajmall Kanoi College,Dibrugarh,Assam
7008627,"Khawaja Garib Nawaz College of Nursing, Rajasthan",Sikar,Rajasthan
7034393,City College of Pharmacy,Other,Uttar Pradesh
7010200,GCG Gulha Cheeka,Kaithal,Haryana
7010201,"GCG Nacholi, Faridabad",Faridabad,Haryana
7050575,Indira Kala Sangit Vishwavidyalaya - IKSVV,Chhattisgarh - Other,Chhattisgarh
7029711,Applied College of Management and Engineering,Palwal,Haryana
7030959,B.B.M B.Ed. College,Bokaro Steel City,Jharkhand
7005005,Indore Institute of Pharmacy,Indore,Madhya Pradesh
7005027,Indra Institute of Management Studies,Dewas,Madhya Pradesh
7005047,Indraprastha Institute of Management and Technology,Saharanpur,Uttar Pradesh
7049972,Aadarsh Nursing College,Other,Karnataka
7049918,A.S. Kharb Memorial College of Education,Other,Haryana
7030978,B.Care Institute of Management and Technology,Murshidabad,West Bengal
7030972,B.C.D.A. College of Pharmacy and Technology Campus-2,District 24 Parganas,West Bengal
7030973,B.C.G. Education College,Other,Madhya Pradesh
7030974,"B.C.M. College, Kottayam",Kottayam,Kerala
7029850,Apurva Polytechnic,Parbhani,Maharashtra
7029877,Araria College,Other,Bihar
7029884,Aravali College of Engineering and Management,Faridabad,Haryana
7036718,"District Institute of Education and Training, Pardeshpura",Ahmednagar,Maharashtra
7029956,"Arena Animation, Jodhpur",Jodhpur,Rajasthan
7005102,Infinity Management and Engineering College,Madhya Pradesh - Other,Madhya Pradesh
7035991,"Department of Evening Studies, Panjab University",Chandigarh,Chandigarh
7005128,"INIFD Panvel - International Institute of Fashion Design, Panvel",Mumbai,Maharashtra
7005129,"INIFD, Sadar",Nagpur,Maharashtra
7029997,Arham College of Arts and Commerce,Pune,Maharashtra
7031687,Balaji Law College,Rajkot,Gujarat
7005164,Inspire Academy,Mumbai,Maharashtra
7005173,Institute for Communicative and Cognitive Neurosciences,Palakkad,Kerala
7005194,"Institute of Advanced Studies in Education,",Srinagar,Jammu and Kashmir
7004856,Indian Statistical Institute Giridih,Giridih,Jharkhand
7004869,Indic Institute of Design and Research,Khurda,Orissa
7005010,Indore Mahavidyalaya,Indore,Madhya Pradesh
7005229,Institute of Business Management and Rural Development (IMBRD),Ahmednagar,Maharashtra
7052062,Dadhichi College Of Pharmacy,Cuttack,Orissa
7010053,Ganpati Institute of Pharmacy,Yamuna Nagar,Haryana
7007845,Kalpana Chawla Government Polytechnic College For Women,Ambala,Haryana
7038108,Ellenki Institute Of Engineering and Technology,Hyderabad,Telangana
7005172,Institute for Career Growth,Delhi,Delhi
7005247,"Institute of Commerce, Nirma University",Ahmedabad,Gujarat
7005266,"Institute of Dental Sciences, Bareilly International University",Bareilly,Uttar Pradesh
7005267,"Institute of Dental Sciences, Bhubaneswar",Bhubaneswar,Orissa
7006501,Jamia Institute Of Engineering And Management Studies,Jalgaon,Maharashtra
7049920,A.S.M. College for Women,Warangal,Telangana
7036721,"District Institute of Education and Training, Patiala",Nabha,Punjab
7013599,Manda Institute of Technology,Bikaner,Rajasthan
7005279,Institute of Education,Haldia,West Bengal
7031559,Baghmundi Government Polytechnic College,Purulia,West Bengal
7005329,"Institute of Health Sciences, Bhubaneswar",Bhubaneswar,Orissa
7006682,Javitri Institute of Medical Science and Pharmacy,Uttar Pradesh - Other,Uttar Pradesh
7005335,Institute of Hotel Management and Catering Technology-Silvassa,Silvassa,Dadra and Nagar Haveli
7005347,"Institute of Hotel Management Catering Technology & Applied Nutrition, Yamuna Nagar",Yamuna Nagar,Haryana
7050959,"Institute Of Hotel Management, Rohtak",Rohtak,Haryana
7006801,Jayvantrai Harrai Desai Polytechnic,Surat,Gujarat
7036948,Don Bosco College of Agriculture,Vellore,Tamil Nadu
7005373,"Institute of Language Studies and Applied Social Sciences, CVM University",Anand,Gujarat
7052070,Avk Group Of Institutions,Bangalore,Karnataka
7001023,"Government First Grade College, Kokatanoor",Other,Karnataka
7044609,Aesthetic of Interiors Academy,Hyderabad,Telangana
7008813,KKECS College of Nursing,Bangalore,Karnataka
7052071,Darjeeling Polytechnic,Darjeeling,West Bengal
7051385,"NavSahyadri Charitable Trust's, Institute of Management Science",Pune,Maharashtra
7006833,"JD Institute of Fashion Technology, Lucknow",Lucknow,Uttar Pradesh
7005438,Institute of Mass Communication Film and Television Studies (IMCFTS),Kolkata,West Bengal
7005439,Institute of Mathematics & Applications,Bhubaneswar,Orissa
7036725,"District Institute of Education and Training, Phaltan Satara",Satara,Maharashtra
7005445,Institute of Media Studies,Bhubaneswar,Orissa
7036380,Dibya College of Nursing,Other,Orissa
7005449,Institute of Mental Health and Hospital,Agra,Uttar Pradesh
7005488,Institute of Pharmaceutical Education and Research,Wardha,Maharashtra
7005496,Institute of Pharmacy and Technology,Cuttack,Orissa
7051906,"Institute of Pharmacy, Badnapur",Maharashtra - Other,Maharashtra
7031486,Babu Sunder Singh Institute of Technology and Management,Lucknow,Uttar Pradesh
7036727,"District Institute of Education and Training, Pitampura",Delhi,Delhi
7010486,Global College of Pharmaceutical Technology,Nadia,West Bengal
7005540,Institute of Public Health and Hygiene,Delhi,Delhi
7005551,"Institute of Science and Technology, Jawaharlal Nehru Technological University, Hyderabad",Hyderabad,Telangana
7052075,Government Polytechnic,Other,Maharashtra
7005552,Institute of Science and Technology,Midnapore,West Bengal
7051857,"Institute of Technology & Management, Meerut",Meerut,Uttar Pradesh
7036381,Dibya School of Nursing,Sundargarh,Orissa
7007028,"JIS Institute of Advanced Studies and Research Kolkata, JIS University",Kolkata,West Bengal
7036728,"District Institute of Education and Training, Prbander",Porbandar,Gujarat
7005579,Institute Of Technology and Science,Raipur,Chhattisgarh
7005582,"Institute of Technology, Chamoli",Gopeshwar (Chamoli),Uttarakhand
7005608,"Institute of Vocational Studies, Sheikh Sarai",Delhi,Delhi
7005605,"Institute of Vedic Astrology, Indore",Indore,Madhya Pradesh
7005661,International Design Academy,Jabalpur,Madhya Pradesh
7005662,International Divine College of Education,Mohali,Punjab
7007134,Jorhat Institute of Science and Technology,Jorhat,Assam
7034427,CLARA'S College of Commerce,Mumbai,Maharashtra
7036731,"District Institute of Education and Training, Puri",Puri,Orissa
7051748,Inter National Institute of Fashion Design,Gandhinagar,Gujarat
7009298,Kujanga College,Other,Orissa
7050933,"International Institute of Fashion Design, Madhapur",Hyderabad,Telangana
7051757,International Institute of Fashion Design,Nashik,Maharashtra
7051752,NIF Global West Delhi,Delhi,Delhi
7051882,"Inter National Institute of Fashion Design, Deccan",Pune,Maharashtra
7005642,"Inter National Institute of Fashion Design, Thane",Thane,Maharashtra
7025612,Shanti Suri College of Engineering,Udaipur,Rajasthan
7005685,"International Institute of Fine Arts (IIFA, Ghaziabad)",Ghaziabad,Uttar Pradesh
7051240,IIIT Pune - Indian Institute of Information Technology,Pune,Maharashtra
7034429,Clarkson Institute of Nursing,Gwalior,Madhya Pradesh
7001785,"Government Polytechnic College For Women, Coimbatore",Coimbatore,Tamil Nadu
7052084,National Physical Laboratory,New Delhi,Delhi
7005701,"International Institute of Management, Media and Information Technology",Delhi,Delhi
7005711,International Institute of Technology and Management,Sonepat,Haryana
7034430,Classic Airhostess Training Academy,Mumbai,Maharashtra
7004157,Iaikyntiew College,Shillong,Meghalaya
7005740,International School of Design,Delhi,Delhi
7030774,"Avalon Academy, Jammu",Jammu,Jammu and Kashmir
7005758,International School Of Technology And Sciences For Women,East Godavari,Andhra Pradesh
7005779,"Ipcowala Institute Of Engineering And Technology, Dharma",Gujarat - Other,Gujarat
7037262,Dr. Daulatrao Aher College of Engineering - Dr. Ashok Gujar Technical Institute,Other,Maharashtra
7005826,"ISAS International Beauty School, Pune",Pune,Maharashtra
7036737,"District Institute of Education and Training, Ramanagar",Ramanagaram,Karnataka
7036738,"District Institute of Education and Training, Rampur",Rampur,Uttar Pradesh
7036739,"District Institute of Education and Training , Ranga Reddy",Other,Telangana
7050884,ISBA Institute of Professional Studies,Indore,Madhya Pradesh
7009446,L.D.H.T Nursing School,Other,Maharashtra
7026182,Shree Balaji Institute of Engineering and Technology,Rohtak,Haryana
7026196,Shree Bhagwati College,Bhilwara,Rajasthan
7026197,Shree Bhairavnath Nisarga Mandal's D-Pharmacy College,Other,Maharashtra
7051033,Ishwar Institute of Prosthetics and Orthotics,Chennai,Tamil Nadu
7005865,ISIC Institute of Rehabilitation Sciences,Delhi,Delhi
7036382,"DICC Institute, Lajpat Nagar",Delhi,Delhi
7036109,"Dev Samaj College For Women, Chandigarh",Chandigarh,Punjab
7031717,Balawan College,Shillong,Meghalaya
7031336,Baba Kadhera Singh College of Engineering and Technology,Mathura,Uttar Pradesh
7008562,Khaja Banda Nawaz Rural Institute of Medical Sciences,Karnataka - Other,Karnataka
7008580,Khalsa College of Engineering and Technology,Amritsar,Punjab
7001172,"Government Girls College, Jodhpur",Jodhpur,Rajasthan
7005962,"IVS School of Design, Pitampura",Delhi,Delhi
7028195,Shrimati Kalawati Badhe Arts and Commerce Mahila Mahavidyalaya,Pune,Maharashtra
7042611,Jagadguru Rambhadracharya Handicapped University - JRHU,Uttar Pradesh - Other,Uttar Pradesh
7006221,Jagannath Gupta Institute of Medical Sciences and Hospital,Kolkata,West Bengal
7006222,Jagannath Institute of Engineering and Technology,Cuttack,Orissa
7032268,Bhadrak Engineering School and Technology,Orissa - Other,Orissa
7034774,"College of Education, Balika",Other,Uttar Pradesh
7034775,"College of Education, Barshi",Solapur,Maharashtra
7006232,Jagannath Rathi Vocational Guidance and Training Institute,Pune,Maharashtra
7044022,Abhyudaya Oriental College,Hyderabad,Telangana
7006255,Jagdamba Sharan Singh Educational Institute,Gonda,Uttar Pradesh
7008714,KINS - Kalinga Institute of Nursing Sciences,Bhubaneswar,Orissa
7034870,"College of Fine Arts, Thiruvananthapuram",Thiruvananthapuram,Kerala
7006283,Jagran Institute of Management and Mass Communication,Kanpur,Uttar Pradesh
7006313,Jahnavi Degree and PG College,Hyderabad,Telangana
7006328,Jai Bharath Arts and Science College,Kochi,Kerala
7036753,"District Institute of Education and Training, Shahjahanpur",Shahjahanpur,Uttar Pradesh
7032026,Baselios Mathews II College of Engineering,Kollam,Kerala
7032032,Basi Reddy Memorial Degree College,Kurnool,Andhra Pradesh
7008892,KMCT College of Pharmaceutical Sciences,Kozhikode,Kerala
7049932,A Shama Rao Nursing School,Mangalore,Karnataka
7001177,"Government Girls College, Nathdwara",Rajsamand,Rajasthan
7006472,Jakir Hossain Institute of Pharmacy,West Bengal - Other,West Bengal
7006521,Jammu College of Physiotherapy,Jammu,Jammu and Kashmir
